date,ball_1,ball_2,ball_3,ball_4,ball_5,ball_6,ball_1_mean,ball_1_ustd,ball_1_dstd,ball_1_ystd,ball_2_mean,ball_2_ustd,ball_2_dstd,ball_2_ystd,ball_3_mean,ball_3_ustd,ball_3_dstd,ball_3_ystd,ball_4_mean,ball_4_ustd,ball_4_dstd,ball_4_ystd,ball_5_mean,ball_5_ustd,ball_5_dstd,ball_5_ystd,ball_6_mean,ball_6_ustd,ball_6_dstd,ball_6_ystd,year,month,day,ball_1_rolling_2,ball_2_rolling_2,ball_3_rolling_2,ball_4_rolling_2,ball_5_rolling_2,ball_6_rolling_2,ball_1_rolling_10,ball_2_rolling_10,ball_3_rolling_10,ball_4_rolling_10,ball_5_rolling_10,ball_6_rolling_10,ball_1_rolling_20,ball_2_rolling_20,ball_3_rolling_20,ball_4_rolling_20,ball_5_rolling_20,ball_6_rolling_20,ball_1_rolling_30,ball_2_rolling_30,ball_3_rolling_30,ball_4_rolling_30,ball_5_rolling_30,ball_6_rolling_30,ball_1_rolling_50,ball_2_rolling_50,ball_3_rolling_50,ball_4_rolling_50,ball_5_rolling_50,ball_6_rolling_50,ball_1_rolling_100,ball_2_rolling_100,ball_3_rolling_100,ball_4_rolling_100,ball_5_rolling_100,ball_6_rolling_100,ball_1_ratio_2,ball_2_ratio_2,ball_3_ratio_2,ball_4_ratio_2,ball_5_ratio_2,ball_6_ratio_2,ball_1_ratio_10,ball_2_ratio_10,ball_3_ratio_10,ball_4_ratio_10,ball_5_ratio_10,ball_6_ratio_10,ball_1_ratio_20,ball_2_ratio_20,ball_3_ratio_20,ball_4_ratio_20,ball_5_ratio_20,ball_6_ratio_20,ball_1_ratio_30,ball_2_ratio_30,ball_3_ratio_30,ball_4_ratio_30,ball_5_ratio_30,ball_6_ratio_30,ball_1_ratio_50,ball_2_ratio_50,ball_3_ratio_50,ball_4_ratio_50,ball_5_ratio_50,ball_6_ratio_50,ball_1_ratio_100,ball_2_ratio_100,ball_3_ratio_100,ball_4_ratio_100,ball_5_ratio_100,ball_6_ratio_100,ball_1_tomorrow,ball_1_target,2_rfrnce,5_rfrnce,10_rfrnce,20_rfrnce,30_rfrnce,50_rfrnce,60_rfrnce,ball_1_rfrnce_2,ball_1_rfrnce_5,ball_1_rfrnce_10,ball_1_rfrnce_20,ball_1_rfrnce_30,ball_1_rfrnce_50,ball_1_rfrnce_60
2015-06-26,12,23,33,47,50,3,11.534534534534536,20.684303757602077,2.384765311466996,0.4654654654654653,23.40940940940941,35.4026320347296,11.416186784089222,-0.4094094094094096,35.068068068068065,48.14608037029307,21.99005576584306,-2.068068068068065,47.17117117117117,59.87727895068549,34.465063391656855,-0.1711711711711743,59.61561561561562,70.38094369631439,48.850287534916845,-9.615615615615615,11.75975975975976,19.518144570867,4.001374948652518,-8.75975975975976,2015,6,26,6.0,18.0,31.0,42.0,66.0,4.5,9.6,25.0,35.7,48.8,64.1,7.1,8.65,21.65,32.05,44.95,60.75,8.6,9.866666666666667,22.33333333333333,32.13333333333333,46.0,62.43333333333333,8.7,10.52,22.52,33.84,47.56,63.52,7.78,11.7,23.44,35.11,48.63,63.3,7.75,2.0,1.2777777777777777,1.064516129032258,1.119047619047619,0.7575757575757576,0.6666666666666666,1.25,0.92,0.9243697478991596,0.9631147540983608,0.78003120124805,0.4225352112676057,1.3872832369942196,1.0623556581986144,1.029641185647426,1.0456062291434929,0.823045267489712,0.3488372093023256,1.2162162162162162,1.0298507462686568,1.0269709543568464,1.0217391304347827,0.800854244527496,0.3448275862068966,1.1406844106463878,1.0213143872113677,0.9751773049645388,0.9882253994953742,0.7871536523929471,0.3856041131105398,1.0256410256410258,0.9812286689419796,0.9399031614924525,0.9664815957228048,0.7898894154818326,0.3870967741935484,11.0,0,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2015-06-30,11,17,34,43,50,15,11.534534534534536,20.684303757602077,2.384765311466996,-0.5345345345345347,23.40940940940941,35.4026320347296,11.416186784089222,-6.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-1.0680680680680652,47.17117117117117,59.87727895068549,34.465063391656855,-4.171171171171174,59.61561561561562,70.38094369631439,48.850287534916845,-9.615615615615615,11.75975975975976,19.518144570867,4.001374948652518,3.24024024024024,2015,6,30,11.5,22.0,36.5,48.5,60.0,9.0,8.7,23.6,36.6,49.9,65.2,7.6,9.05,22.45,34.05,47.35,61.3,8.6,9.7,21.73333333333333,31.466666666666665,45.4,62.2,8.566666666666666,10.76,22.72,33.72,47.26,63.18,7.84,11.66,23.48,35.22,48.5,63.27,7.72,0.9565217391304348,0.7727272727272727,0.9315068493150684,0.8865979381443299,0.8333333333333334,1.6666666666666667,1.264367816091954,0.7203389830508474,0.9289617486338796,0.8617234468937875,0.7668711656441718,1.973684210526316,1.2154696132596683,0.7572383073496659,0.998531571218796,0.908130939809926,0.8156606851549756,1.744186046511628,1.1340206185567012,0.7822085889570551,1.0805084745762712,0.947136563876652,0.8038585209003215,1.7509727626459144,1.0223048327137547,0.7482394366197184,1.0083036773428231,0.9098603470165044,0.7913896802785692,1.913265306122449,0.9433962264150944,0.7240204429301533,0.9653605905735378,0.8865979381443299,0.790263948158685,1.9430051813471505,15.0,1,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2015-07-03,33,50,64,71,72,9,11.534534534534536,20.684303757602077,2.384765311466996,21.465465465465464,23.40940940940941,35.4026320347296,11.416186784089222,26.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,28.93193193193193,47.17117117117117,59.87727895068549,34.465063391656855,23.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,12.384384384384385,11.75975975975976,19.518144570867,4.001374948652518,-2.75975975975976,2015,7,3,13.0,21.0,31.5,43.5,50.5,9.5,10.5,22.1,35.0,48.1,61.8,7.8,9.85,22.0,33.15,46.4,59.4,8.2,9.733333333333333,21.466666666666665,31.266666666666666,43.8,60.7,8.566666666666666,10.92,22.42,33.44,46.52,62.48,8.0,11.71,23.57,35.28,48.64,62.84,7.77,2.5384615384615383,2.380952380952381,2.031746031746032,1.632183908045977,1.4257425742574257,0.9473684210526316,3.142857142857143,2.262443438914027,1.8285714285714283,1.476091476091476,1.1650485436893203,1.153846153846154,3.3502538071065997,2.272727272727273,1.9306184012066363,1.5301724137931034,1.2121212121212122,1.0975609756097562,3.39041095890411,2.329192546583851,2.046908315565032,1.6210045662100458,1.186161449752883,1.050583657587549,3.021978021978022,2.230151650312221,1.9138755980861248,1.5262252794496989,1.1523687580025608,1.125,2.818104184457728,2.1213406873143827,1.8140589569161,1.459703947368421,1.1457670273711011,1.1583011583011584,20.0,0,2,5,10,20,30,50,60,1,1,1,1,1,0,0
2015-07-07,6,15,16,28,49,14,11.534534534534536,20.684303757602077,2.384765311466996,-5.534534534534535,23.40940940940941,35.4026320347296,11.416186784089222,-8.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-19.068068068068065,47.17117117117117,59.87727895068549,34.465063391656855,-19.17117117117117,59.61561561561562,70.38094369631439,48.850287534916845,-10.615615615615615,11.75975975975976,19.518144570867,4.001374948652518,2.24024024024024,2015,7,7,26.5,37.5,59.5,66.5,73.0,8.0,13.6,25.7,40.0,50.4,62.8,7.5,11.4,23.45,35.7,48.7,59.9,8.5,10.7,21.933333333333334,32.96666666666667,45.36666666666667,61.7,8.766666666666667,11.8,23.34,34.8,48.04,63.18,8.02,11.85,23.79,35.8,49.05,63.33,7.8,0.2264150943396226,0.4,0.2689075630252101,0.4210526315789473,0.6712328767123288,1.75,0.4411764705882353,0.5836575875486382,0.4,0.5555555555555556,0.7802547770700637,1.8666666666666667,0.5263157894736842,0.6396588486140725,0.4481792717086834,0.5749486652977412,0.8180300500834725,1.6470588235294117,0.5607476635514019,0.6838905775075987,0.4853387259858442,0.6171932402645114,0.7941653160453809,1.5969581749049429,0.5084745762711864,0.6426735218508998,0.4597701149425288,0.5828476269775188,0.7755618866729977,1.745635910224439,0.5063291139240507,0.6305170239596469,0.446927374301676,0.5708460754332314,0.7737249328912048,1.794871794871795,7.0,1,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2015-07-10,24,27,45,51,54,8,11.534534534534536,20.684303757602077,2.384765311466996,12.465465465465464,23.40940940940941,35.4026320347296,11.416186784089222,3.5905905905905904,35.068068068068065,48.14608037029307,21.99005576584306,9.931931931931937,47.17117117117117,59.87727895068549,34.465063391656855,3.8288288288288257,59.61561561561562,70.38094369631439,48.850287534916845,-5.615615615615617,11.75975975975976,19.518144570867,4.001374948652518,-3.75975975975976,2015,7,10,6.5,16.5,26.5,33.0,44.0,11.5,12.7,23.0,37.0,46.7,58.7,8.5,11.15,23.65,35.85,48.1,60.2,8.45,10.5,21.9,33.36666666666667,44.86666666666667,59.8,8.9,11.6,22.62,33.96,47.16,62.26,8.04,11.81,23.84,35.49,48.56,62.98,7.93,3.692307692307693,1.6363636363636365,1.69811320754717,1.5454545454545454,1.2272727272727273,0.6956521739130435,1.8897637795275597,1.173913043478261,1.2162162162162162,1.0920770877944326,0.9199318568994888,0.9411764705882352,2.1524663677130045,1.1416490486257929,1.2552301255230125,1.0602910602910602,0.8970099667774086,0.9467455621301776,2.2857142857142856,1.2328767123287672,1.3486513486513487,1.136701337295691,0.903010033444816,0.898876404494382,2.0689655172413794,1.1936339522546418,1.3250883392226147,1.0814249363867685,0.8673305493093479,0.9950248756218908,2.032176121930567,1.1325503355704698,1.267962806424345,1.0502471169686984,0.8574150523975865,1.008827238335435,1.0,0,2,5,10,20,30,50,60,1,1,1,1,0,0,0
2015-07-14,19,24,30,35,72,5,11.534534534534536,20.684303757602077,2.384765311466996,7.465465465465465,23.40940940940941,35.4026320347296,11.416186784089222,0.5905905905905904,35.068068068068065,48.14608037029307,21.99005576584306,-5.068068068068065,47.17117117117117,59.87727895068549,34.465063391656855,-12.171171171171174,59.61561561561562,70.38094369631439,48.850287534916845,12.384384384384385,11.75975975975976,19.518144570867,4.001374948652518,-6.75975975975976,2015,7,14,12.5,15.5,40.5,49.5,55.5,10.5,14.0,22.5,38.9,48.2,56.6,9.7,11.8,23.75,37.3,48.5,60.35,8.4,10.433333333333334,21.933333333333334,34.333333333333336,46.03333333333333,59.36666666666667,8.966666666666667,11.88,22.92,34.66,46.52,61.56,8.12,11.66,23.65,35.64,48.79,63.04,7.88,1.52,1.5483870967741935,0.7407407407407407,0.7070707070707071,1.2972972972972974,0.4761904761904761,1.3571428571428572,1.0666666666666669,0.7712082262210798,0.7261410788381742,1.2720848056537102,0.5154639175257733,1.6101694915254237,1.0105263157894735,0.804289544235925,0.7216494845360825,1.193040596520298,0.5952380952380952,1.8210862619808303,1.094224924012158,0.8737864077669902,0.7603186097031137,1.2128017967434026,0.5576208178438662,1.5993265993265993,1.0471204188481675,0.8655510675129834,0.7523645743766122,1.1695906432748535,0.6157635467980296,1.6295025728987993,1.0147991543340382,0.8417508417508417,0.7173601147776184,1.1421319796954317,0.6345177664974619,11.0,0,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2015-07-17,6,17,30,31,41,15,11.534534534534536,20.684303757602077,2.384765311466996,-5.534534534534535,23.40940940940941,35.4026320347296,11.416186784089222,-6.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-5.068068068068065,47.17117117117117,59.87727895068549,34.465063391656855,-16.171171171171174,59.61561561561562,70.38094369631439,48.850287534916845,-18.615615615615617,11.75975975975976,19.518144570867,4.001374948652518,3.24024024024024,2015,7,17,15.0,31.5,40.5,46.0,73.5,3.5,14.7,24.4,39.7,47.7,59.3,8.6,11.7,24.0,38.15,48.8,62.25,8.1,10.933333333333334,23.1,35.93333333333333,47.46666666666667,60.63333333333333,8.6,12.04,23.64,35.22,46.78,62.46,8.14,11.43,23.64,35.56,48.71,63.2,7.77,0.4,0.5396825396825397,0.7407407407407407,0.6739130434782609,0.5578231292517006,4.285714285714286,0.4081632653061224,0.6967213114754098,0.7556675062972291,0.649895178197065,0.6913996627318719,1.744186046511628,0.5128205128205129,0.7083333333333334,0.7863695937090432,0.6352459016393442,0.6586345381526104,1.851851851851852,0.5487804878048781,0.7359307359307359,0.8348794063079779,0.6530898876404494,0.6761957119296317,1.744186046511628,0.4983388704318937,0.7191201353637902,0.8517887563884157,0.6626763574176998,0.6564201088696766,1.8427518427518423,0.5249343832020997,0.7191201353637902,0.8436445444319459,0.6364196263600903,0.6487341772151899,1.9305019305019304,15.0,1,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2015-07-21,20,30,62,65,74,1,11.534534534534536,20.684303757602077,2.384765311466996,8.465465465465465,23.40940940940941,35.4026320347296,11.416186784089222,6.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,26.93193193193193,47.17117117117117,59.87727895068549,34.465063391656855,17.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,14.384384384384385,11.75975975975976,19.518144570867,4.001374948652518,-10.75975975975976,2015,7,21,10.5,22.0,29.5,31.0,44.5,15.0,14.2,24.6,39.3,45.2,58.1,9.7,12.35,23.35,37.15,46.65,59.95,8.75,11.3,22.866666666666667,35.2,46.0,58.96666666666667,8.7,11.8,23.1,34.74,45.98,61.5,8.44,11.48,23.85,35.67,48.22,62.63,7.98,1.9047619047619049,1.3636363636363635,2.101694915254237,2.096774193548387,1.6629213483146068,0.0666666666666666,1.4084507042253522,1.2195121951219512,1.5776081424936388,1.4380530973451326,1.273666092943201,0.1030927835051546,1.6194331983805668,1.284796573875803,1.6689098250336474,1.3933547695605577,1.2343619683069225,0.1142857142857142,1.7699115044247786,1.3119533527696792,1.7613636363636362,1.4130434782608696,1.2549462973431316,0.1149425287356322,1.694915254237288,1.2987012987012987,1.78468624064479,1.4136581122227057,1.2032520325203253,0.1184834123222748,1.7421602787456445,1.2578616352201255,1.7381553125876086,1.3479883865615927,1.181542391825004,0.12531328320802,29.0,1,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2015-07-24,10,12,26,60,62,13,11.534534534534536,20.684303757602077,2.384765311466996,-1.5345345345345347,23.40940940940941,35.4026320347296,11.416186784089222,-11.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-9.068068068068063,47.17117117117117,59.87727895068549,34.465063391656855,12.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,2.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,1.2402402402402402,2015,7,24,24.5,35.5,57.5,59.5,72.0,6.5,13.8,24.2,38.9,43.8,57.9,9.4,13.7,24.95,39.45,47.1,60.35,8.45,12.2,23.7,36.766666666666666,47.06666666666667,59.23333333333333,8.8,12.18,23.52,35.76,46.66,62.0,8.54,11.79,24.01,36.21,48.6,62.78,7.98,0.4081632653061224,0.3380281690140845,0.4521739130434782,1.0084033613445378,0.8611111111111112,2.0,0.7246376811594203,0.4958677685950413,0.6683804627249358,1.3698630136986305,1.070811744386874,1.3829787234042552,0.7299270072992701,0.4809619238476954,0.659062103929024,1.2738853503184713,1.027340513670257,1.5384615384615383,0.819672131147541,0.5063291139240507,0.7071622846781506,1.2747875354107647,1.0467079347214403,1.477272727272727,0.8210180623973727,0.5102040816326531,0.727069351230425,1.2858979854264896,1.0,1.522248243559719,0.8481764206955047,0.4997917534360683,0.7180336923501794,1.2345679012345678,0.9875756610385472,1.629072681704261,2.0,0,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2015-07-28,8,35,61,68,75,15,11.534534534534536,20.684303757602077,2.384765311466996,-3.5345345345345347,23.40940940940941,35.4026320347296,11.416186784089222,11.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,25.93193193193193,47.17117117117117,59.87727895068549,34.465063391656855,20.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,15.384384384384385,11.75975975975976,19.518144570867,4.001374948652518,3.24024024024024,2015,7,28,6.0,14.5,28.5,49.5,54.5,11.0,13.7,23.8,39.3,47.1,60.0,9.3,13.2,23.4,38.15,46.9,59.35,8.9,12.0,23.7,37.0,47.766666666666666,60.13333333333333,8.733333333333333,11.48,22.92,35.06,46.58,61.52,8.74,11.48,23.71,36.03,48.69,62.79,8.08,1.3333333333333333,2.413793103448276,2.1403508771929824,1.3737373737373737,1.3761467889908257,1.3636363636363635,0.5839416058394161,1.4705882352941175,1.5521628498727738,1.443736730360934,1.25,1.6129032258064515,0.6060606060606061,1.4957264957264955,1.598951507208388,1.4498933901918978,1.2636899747262005,1.6853932584269662,0.6666666666666666,1.4767932489451476,1.648648648648649,1.4235868806699232,1.247228381374723,1.717557251908397,0.6968641114982578,1.5270506108202442,1.739874500855676,1.45985401459854,1.219115734720416,1.7162471395881007,0.6968641114982578,1.4761703922395613,1.6930335831251735,1.39659067570343,1.1944577161968466,1.8564356435643563,21.0,1,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2015-07-31,28,32,33,40,46,10,11.534534534534536,20.684303757602077,2.384765311466996,16.465465465465464,23.40940940940941,35.4026320347296,11.416186784089222,8.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,-2.068068068068065,47.17117117117117,59.87727895068549,34.465063391656855,-7.171171171171174,59.61561561561562,70.38094369631439,48.850287534916845,-13.615615615615615,11.75975975975976,19.518144570867,4.001374948652518,-1.7597597597597598,2015,7,31,14.5,30.0,50.5,57.0,65.5,9.0,14.1,26.7,41.3,48.6,62.0,9.0,14.05,24.6,40.1,48.4,59.3,9.35,12.566666666666666,24.73333333333333,38.63333333333333,48.53333333333333,60.9,8.6,11.54,23.24,35.32,46.96,61.18,8.96,11.57,23.93,36.18,48.55,62.66,8.06,1.9310344827586208,1.0666666666666669,0.6534653465346535,0.7017543859649122,0.7022900763358778,1.1111111111111112,1.9858156028368796,1.198501872659176,0.7990314769975787,0.823045267489712,0.7419354838709677,1.1111111111111112,1.99288256227758,1.3008130081300813,0.8229426433915211,0.8264462809917356,0.7757166947723441,1.0695187165775402,2.2281167108753315,1.293800539083558,0.8541846419327006,0.8241758241758242,0.7553366174055829,1.162790697674419,2.426343154246101,1.376936316695353,0.9343148357870896,0.8517887563884157,0.7518796992481203,1.1160714285714284,2.420051858254105,1.3372335979941496,0.912106135986733,0.82389289392379,0.7341206511330993,1.2406947890818858,14.0,0,2,5,10,20,30,50,60,1,1,1,1,0,0,0
2015-08-04,2,19,44,51,57,14,11.534534534534536,20.684303757602077,2.384765311466996,-9.534534534534536,23.40940940940941,35.4026320347296,11.416186784089222,-4.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,8.931931931931935,47.17117117117117,59.87727895068549,34.465063391656855,3.8288288288288257,59.61561561561562,70.38094369631439,48.850287534916845,-2.615615615615617,11.75975975975976,19.518144570867,4.001374948652518,2.24024024024024,2015,8,4,21.0,29.5,36.0,45.0,57.5,6.0,15.3,26.3,40.4,48.4,58.8,9.5,15.0,25.35,40.05,48.05,59.05,9.05,12.9,24.766666666666666,38.9,48.66666666666666,61.1,8.566666666666666,11.82,23.18,34.9,46.46,60.94,8.76,11.62,23.93,36.13,48.49,62.45,7.99,0.0952380952380952,0.6440677966101694,1.2222222222222223,1.1333333333333333,0.991304347826087,2.333333333333333,0.130718954248366,0.7224334600760456,1.0891089108910892,1.0537190082644627,0.9693877551020408,1.4736842105263157,0.1333333333333333,0.7495069033530571,1.0986267166042447,1.061394380853278,0.9652836579170196,1.5469613259668509,0.1550387596899224,0.7671601615074024,1.1311053984575836,1.047945205479452,0.9328968903436988,1.6342412451361867,0.1692047377326565,0.819672131147541,1.2607449856733526,1.0977184674989238,0.935346242205448,1.5981735159817352,0.1721170395869191,0.7939824488090264,1.2178245225574311,1.051763250154671,0.9127301841473178,1.7521902377972465,20.0,1,2,5,10,20,30,50,60,0,0,0,0,0,0,0
2015-08-07,1,38,53,63,66,10,11.534534534534536,20.684303757602077,2.384765311466996,-10.534534534534536,23.40940940940941,35.4026320347296,11.416186784089222,14.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,17.931931931931935,47.17117117117117,59.87727895068549,34.465063391656855,15.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,6.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,-1.7597597597597598,2015,8,7,11.0,23.5,46.5,51.0,54.5,10.0,15.4,26.6,43.8,52.4,60.8,8.5,14.8,25.6,41.55,48.8,59.45,9.1,13.366666666666667,24.433333333333334,39.36666666666667,48.56666666666667,60.23333333333333,8.666666666666666,11.76,23.12,35.38,45.8,60.2,8.78,11.61,23.79,36.25,48.64,62.15,7.95,0.0909090909090909,1.6170212765957446,1.1397849462365592,1.2352941176470589,1.211009174311927,1.0,0.0649350649350649,1.4285714285714286,1.2100456621004567,1.202290076335878,1.0855263157894737,1.1764705882352942,0.0675675675675675,1.484375,1.2755716004813478,1.2909836065573772,1.1101766190075693,1.098901098901099,0.0748129675810473,1.5552523874488404,1.3463166807790008,1.2971859986273162,1.0957387935805205,1.153846153846154,0.0850340136054421,1.6435986159169549,1.4980214810627472,1.3755458515283845,1.096345514950166,1.1389521640091116,0.0861326442721791,1.5973097940311056,1.4620689655172414,1.2952302631578947,1.0619469026548674,1.2578616352201255,7.0,1,2,5,10,20,30,50,60,0,0,0,0,0,0,0
2015-08-11,3,8,29,57,68,8,11.534534534534536,20.684303757602077,2.384765311466996,-8.534534534534535,23.40940940940941,35.4026320347296,11.416186784089222,-15.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-6.068068068068065,47.17117117117117,59.87727895068549,34.465063391656855,9.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,8.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,-3.75975975975976,2015,8,11,4.0,25.5,39.0,57.0,68.0,9.5,11.3,24.6,40.1,51.9,60.0,9.1,12.55,24.4,39.5,47.85,58.95,9.25,12.9,24.83333333333333,39.66666666666666,48.7,60.23333333333333,8.666666666666666,11.44,22.92,35.58,46.36,60.6,8.96,11.43,23.71,36.03,48.46,62.06,7.85,0.75,0.3137254901960784,0.7435897435897436,1.0,1.0,0.8421052631578947,0.2654867256637168,0.3252032520325203,0.7231920199501246,1.0982658959537572,1.1333333333333333,0.8791208791208791,0.2390438247011952,0.3278688524590164,0.7341772151898734,1.1912225705329154,1.1535199321458862,0.8648648648648649,0.2325581395348837,0.3221476510067114,0.73109243697479,1.1704312114989732,1.1289429994465965,0.9230769230769232,0.2622377622377622,0.3490401396160558,0.8150646430578977,1.2295081967213115,1.122112211221122,0.8928571428571428,0.2624671916010498,0.3374103753690425,0.8048848182070496,1.1762278167560876,1.0957138253303254,1.019108280254777,4.0,1,2,5,10,20,30,50,60,1,0,0,0,0,0,0
2015-08-14,12,15,20,52,71,3,11.534534534534536,20.684303757602077,2.384765311466996,0.4654654654654653,23.40940940940941,35.4026320347296,11.416186784089222,-8.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-15.068068068068063,47.17117117117117,59.87727895068549,34.465063391656855,4.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,11.384384384384385,11.75975975975976,19.518144570867,4.001374948652518,-8.75975975975976,2015,8,14,5.0,32.5,47.0,65.0,70.0,7.5,13.0,29.3,43.3,55.3,68.5,9.9,14.7,26.65,37.9,50.8,65.0,8.9,13.566666666666666,23.73333333333333,36.53333333333333,49.9,63.66666666666666,8.566666666666666,12.62,23.36,36.54,49.24,63.06,8.02,12.29,24.63,37.27,49.5,62.4,7.97,2.4,0.4615384615384615,0.425531914893617,0.8,1.0142857142857142,0.4,0.9230769230769232,0.5119453924914675,0.4618937644341802,0.9403254972875228,1.0364963503649636,0.303030303030303,0.8163265306122449,0.5628517823639775,0.5277044854881267,1.0236220472440944,1.0923076923076922,0.3370786516853932,0.8845208845208845,0.6320224719101123,0.5474452554744526,1.0420841683366733,1.1151832460732984,0.3501945525291829,0.9508716323296356,0.642123287671233,0.5473453749315819,1.0560519902518275,1.1259118300031716,0.3740648379052369,0.9764035801464606,0.6090133982947625,0.5366246310705661,1.0505050505050506,1.1378205128205128,0.3764115432873275,2.0,0,2,5,10,20,30,50,60,1,1,1,0,0,0,0
